# Google_Product_Taxonomy_Version: 2015-02-19
772 - Adultos
780 - Adultos > Armas
2214 - Adultos > Armas > Acessórios e cuidados para armas
503026 - Adultos > Armas > Acessórios e cuidados para armas > Acessórios e equipamentos de recarga
499857 - Adultos > Armas > Acessórios e cuidados para armas > Acessórios e equipamentos de recarga > Prensas para recarga de munição
505762 - Adultos > Armas > Acessórios e cuidados para armas > Caixas e suportes de munição
1822 - Adultos > Armas > Acessórios e cuidados para armas > Canhões elétricos
1783 - Adultos > Armas > Acessórios e cuidados para armas > Coldres para armas
499853 - Adultos > Armas > Acessórios e cuidados para armas > Correias para armas
1806 - Adultos > Armas > Acessórios e cuidados para armas > Culatras
503021 - Adultos > Armas > Acessórios e cuidados para armas > Limpeza de armas
499856 - Adultos > Armas > Acessórios e cuidados para armas > Limpeza de armas > Esponjas para limpeza de armas
499855 - Adultos > Armas > Acessórios e cuidados para armas > Limpeza de armas > Panos e cotonetes para limpeza de armas
499854 - Adultos > Armas > Acessórios e cuidados para armas > Limpeza de armas > Solventes para limpeza de armas
5067 - Adultos > Armas > Acessórios e cuidados para armas > Luzes de arma
500048 - Adultos > Armas > Acessórios e cuidados para armas > Maletas e bolsas para armas
781 - Adultos > Armas > Acessórios e cuidados para armas > Munição
3924 - Adultos > Armas > Armas de bastão
727 - Adultos > Armas > Armas imobilizadoras
3437 - Adultos > Armas > Chicotes
3666 - Adultos > Armas > Espadas
3694 - Adultos > Armas > Estrelas de arremesso
6109 - Adultos > Armas > Facas militares
7175 - Adultos > Armas > Lanças e azagaias
3092 - Adultos > Armas > Nunchaku
782 - Adultos > Armas > Pistolas
7567 - Adultos > Armas > Porretes e bastões
3833 - Adultos > Armas > Soqueiras de metal
726 - Adultos > Armas > Spray de pimenta
773 - Adultos > Erótico
778 - Adultos > Erótico > Brinquedos eróticos
5055 - Adultos > Erótico > Comidas afrodisíacas
776 - Adultos > Erótico > DVDs e vídeos eróticos
6040 - Adultos > Erótico > Jogos eróticos
6536 - Adultos > Erótico > Kits para pole dancing
779 - Adultos > Erótico > Livros eróticos
4060 - Adultos > Erótico > Revistas eróticas
774 - Adultos > Erótico > Roupas eróticas
412 - Alimentos, bebidas e tabaco
362 - Câmeras e óptica > Câmeras > Câmeras de vigilância
155 - Câmeras e óptica > Câmeras > Câmeras de vídeo
4024 - Câmeras e óptica > Câmeras > Câmeras descartáveis
152 - Câmeras e óptica > Câmeras > Câmeras digitais
312 - Câmeras e óptica > Câmeras > Webcams
39 - Câmeras e óptica > Fotografia
503735 - Câmeras e óptica > Fotografia > Acessórios de montagem de fotos
4368 - Câmeras e óptica > Fotografia > Armazenamento de negativo e slide
42 - Câmeras e óptica > Fotografia > Iluminação e estúdio
503017 - Câmeras e óptica > Fotografia > Iluminação e estúdio > Acessórios de montagem e suporte para estúdio
503018 - Câmeras e óptica > Fotografia > Iluminação e estúdio > Acessórios para flash e iluminação de estúdio
5499 - Câmeras e óptica > Fotografia > Iluminação e estúdio > Acessórios para medidor de luz
2475 - Câmeras e óptica > Fotografia > Iluminação e estúdio > Controles de luz
5432 - Câmeras e óptica > Fotografia > Iluminação e estúdio > Controles de luz > Caixas de luz
3056 - Câmeras e óptica > Fotografia > Iluminação e estúdio > Controles de luz > Difusores de flash
2490 - Câmeras e óptica > Fotografia > Iluminação e estúdio > Controles de luz > Filtros e gobos de luz
5431 - Câmeras e óptica > Fotografia > Iluminação e estúdio > Controles de luz > Refletores de luz
1548 - Câmeras e óptica > Fotografia > Iluminação e estúdio > Fotômetros
2926 - Câmeras e óptica > Fotografia > Iluminação e estúdio > Luzes e flashes de estúdio
1611 - Câmeras e óptica > Fotografia > Iluminação e estúdio > Planos de fundo
2007 - Câmeras e óptica > Fotografia > Iluminação e estúdio > Suportes para equipamento de estúdio
41 - Câmeras e óptica > Fotografia > Quarto escuro
2520 - Câmeras e óptica > Fotografia > Quarto escuro > Equipamento de ampliação
2698 - Câmeras e óptica > Fotografia > Quarto escuro > Equipamento de ampliação > Ampliadores fográficos
2815 - Câmeras e óptica > Fotografia > Quarto escuro > Equipamento de ampliação > Analisadores e fotômetros
2969 - Câmeras e óptica > Fotografia > Quarto escuro > Equipamento de ampliação > Cavaletes de quarto escuro
2543 - Câmeras e óptica > Fotografia > Quarto escuro > Equipamento de ampliação > Cronômetro de quarto escuro
3029 - Câmeras e óptica > Fotografia > Quarto escuro > Equipamento de ampliação > Lupas de focalização
2234 - Câmeras e óptica > Fotografia > Quarto escuro > Equipamento de revelação e processamento
2999 - Câmeras e óptica > Fotografia > Quarto escuro > Equipamento de revelação e processamento > Bacias de quarto escuro
2728 - Câmeras e óptica > Fotografia > Quarto escuro > Equipamento de revelação e processamento > Bandejas, lavagem e secagem de impressão
2516 - Câmeras e óptica > Fotografia > Quarto escuro > Equipamento de revelação e processamento > Equipamentos e suprimentos de retoque
2625 - Câmeras e óptica > Fotografia > Quarto escuro > Equipamento de revelação e processamento > Suporte fixo para fotografia
2650 - Câmeras e óptica > Fotografia > Quarto escuro > Equipamento de revelação e processamento > Tanques e carretéis de revelação
2600 - Câmeras e óptica > Fotografia > Quarto escuro > Luzes de segurança para revelação
2804 - Câmeras e óptica > Fotografia > Quarto escuro > Papel fotográfico
1622 - Câmeras e óptica > Fotografia > Quarto escuro > Produtos químicos fotográficos
156 - Câmeras e óptica > Óptica
157 - Câmeras e óptica > Óptica > Binóculos
4040 - Câmeras e óptica > Óptica > Instrumentos óticos
1695 - Câmeras e óptica > Óptica > Instrumentos óticos > Lunetas e miras de armas
165 - Câmeras e óptica > Óptica > Instrumentos óticos > Telescópios
4136 - Câmeras e óptica > Óptica > Instrumentos óticos > Telescópios compactos
4164 - Câmeras e óptica > Óptica > Monóculos
161 - Câmeras e óptica > Óptica > Telêmetros
222 - Eletrônicos
3895 - Eletrônicos > Acessórios para GPS
3781 - Eletrônicos > Acessórios para GPS > Estojos para GPS
3213 - Eletrônicos > Acessórios para GPS > Suportes para GPS veicular
1270 - Eletrônicos > Acessórios para consoles de videogame
1505 - Eletrônicos > Acessórios para consoles de videogame > Acessórios para consoles caseiros
2070 - Eletrônicos > Acessórios para consoles de videogame > Acessórios para consoles de jogo portáteis
2082 - Eletrônicos > Acessórios para eletrônicos
5476 - Eletrônicos > Acessórios para eletrônicos > Acessórios para antenas
6016 - Eletrônicos > Acessórios para eletrônicos > Acessórios para antenas > LNBs
5478 - Eletrônicos > Acessórios para eletrônicos > Acessórios para antenas > Rotores de antena
5477 - Eletrônicos > Acessórios para eletrônicos > Acessórios para antenas > Suportes para antenas
279 - Eletrônicos > Acessórios para eletrônicos > Acessórios para computadores
280 - Eletrônicos > Acessórios para eletrônicos > Acessórios para computadores > Acessórios para dispositivos portáteis
4736 - Eletrônicos > Acessórios para eletrônicos > Acessórios para computadores > Acessórios para dispositivos portáteis > Acessórios do leitor de e-book
4738 - Eletrônicos > Acessórios para eletrônicos > Acessórios para computadores > Acessórios para dispositivos portáteis > Acessórios do leitor de e-book > Estojos para leitor de e-book
4737 - Eletrônicos > Acessórios para eletrônicos > Acessórios para computadores > Acessórios para dispositivos portáteis > Acessórios para PDA
4739 - Eletrônicos > Acessórios para eletrônicos > Acessórios para computadores > Acessórios para dispositivos portáteis > Acessórios para PDA > Estojos para PDA
6979 - Eletrônicos > Acessórios para eletrônicos > Acessórios para computadores > Bandejas e plataformas para teclado
300 - Eletrônicos > Acessórios para eletrônicos > Acessórios para computadores > Bases para laptops
5308 - Eletrônicos > Acessórios para eletrônicos > Acessórios para computadores > Canetas Stylus
500040 - Eletrônicos > Acessórios para eletrônicos > Acessórios para computadores > Conjuntos de acessórios para computador
6291 - Eletrônicos > Acessórios para eletrônicos > Acessórios para computadores > Descansos de pulso para teclado e mouse
7530 - Eletrônicos > Acessórios para eletrônicos > Acessórios para computadores > Estojos e capas para computador
1993 - Eletrônicos > Acessórios para eletrônicos > Acessórios para computadores > Mouse Pads
5669 - Eletrônicos > Acessórios para eletrônicos > Acessórios para computadores > Pontas e recargas para canetas Stylus
499956 - Eletrônicos > Acessórios para eletrônicos > Acessórios para computadores > Suportes e docas para tablets
5489 - Eletrônicos > Acessórios para eletrônicos > Acessórios para computadores > Suportes para computador
3422 - Eletrônicos > Acessórios para eletrônicos > Acessórios para memória
3672 - Eletrônicos > Acessórios para eletrônicos > Acessórios para memória > Gabinetes de memória
258 - Eletrônicos > Acessórios para eletrônicos > Adaptadores
7182 - Eletrônicos > Acessórios para eletrônicos > Adaptadores > Adaptadores USB
146 - Eletrônicos > Acessórios para eletrônicos > Adaptadores > Adaptadores de cartão de memória
4463 - Eletrônicos > Acessórios para eletrônicos > Adaptadores > Adaptadores de áudio e vídeo
5473 - Eletrônicos > Acessórios para eletrônicos > Amplificadores de sinal
1718 - Eletrônicos > Acessórios para eletrônicos > Antenas
5695 - Eletrônicos > Acessórios para eletrônicos > Bloqueadores de sinal
5612 - Eletrônicos > Acessórios para eletrônicos > Bloqueadores de sinal > Bloqueadores de GPS
5696 - Eletrônicos > Acessórios para eletrônicos > Bloqueadores de sinal > Bloqueadores de celulares
5589 - Eletrônicos > Acessórios para eletrônicos > Bloqueadores de sinal > Transmissores de radar
259 - Eletrônicos > Acessórios para eletrônicos > Cabos
3461 - Eletrônicos > Acessórios para eletrônicos > Cabos > Cabos KVM
1480 - Eletrônicos > Acessórios para eletrônicos > Cabos > Cabos de rede
1867 - Eletrônicos > Acessórios para eletrônicos > Cabos > Cabos de áudio e vídeo
500035 - Eletrônicos > Acessórios para eletrônicos > Cabos > Cabos para armazenamento e transferência de dados
1763 - Eletrônicos > Acessórios para eletrônicos > Cabos > Cabos para eletricidade e sistemas
3541 - Eletrônicos > Acessórios para eletrônicos > Cabos > Cabos telefônicos
285 - Eletrônicos > Acessórios para eletrônicos > Componentes para computador
6475 - Eletrônicos > Acessórios para eletrônicos > Componentes para computador > Acessórios para dispositivos de entrada
8008 - Eletrônicos > Acessórios para eletrônicos > Componentes para computador > Acessórios para dispositivos de entrada > Acessórios para controles de videogames
500052 - Eletrônicos > Acessórios para eletrônicos > Componentes para computador > Acessórios para dispositivos de entrada > Acessórios para mouse e trackball
503003 - Eletrônicos > Acessórios para eletrônicos > Componentes para computador > Acessórios para dispositivos de entrada > Capas e teclas para teclados
6476 - Eletrônicos > Acessórios para eletrônicos > Componentes para computador > Acessórios para dispositivos de entrada > Suportes para leitores de códigos de barras
292 - Eletrônicos > Acessórios para eletrônicos > Componentes para computador > CPUs
6932 - Eletrônicos > Acessórios para eletrônicos > Componentes para computador > Caixas para servidores blade
2414 - Eletrônicos > Acessórios para eletrônicos > Componentes para computador > Dispositivos de armazenamento
1623 - Eletrônicos > Acessórios para eletrônicos > Componentes para computador > Dispositivos de armazenamento > Acessórios para unidades de armazenamento
381 - Eletrônicos > Acessórios para eletrônicos > Componentes para computador > Dispositivos de armazenamento > Acessórios para unidades de armazenamento > Estojos de transporte para disco rígido
505767 - Eletrônicos > Acessórios para eletrônicos > Componentes para computador > Dispositivos de armazenamento > Acessórios para unidades de armazenamento > Suportes e estruturas para disco rígido
4417 - Eletrônicos > Acessórios para eletrônicos > Componentes para computador > Dispositivos de armazenamento > Acessórios para unidades de armazenamento > Suportes para disco rígido
5272 - Eletrônicos > Acessórios para eletrônicos > Componentes para computador > Dispositivos de armazenamento > Arrays de disco
380 - Eletrônicos > Acessórios para eletrônicos > Componentes para computador > Dispositivos de armazenamento > Discos rígidos
385 - Eletrônicos > Acessórios para eletrônicos > Componentes para computador > Dispositivos de armazenamento > Drives de fita
377 - Eletrônicos > Acessórios para eletrônicos > Componentes para computador > Dispositivos de armazenamento > Drives ópticos
5268 - Eletrônicos > Acessórios para eletrônicos > Componentes para computador > Dispositivos de armazenamento > Duplicadores de disco
5271 - Eletrônicos > Acessórios para eletrônicos > Componentes para computador > Dispositivos de armazenamento > Duplicadores de disco > Duplicadores de disco rígido
5112 - Eletrônicos > Acessórios para eletrônicos > Componentes para computador > Dispositivos de armazenamento > Duplicadores de disco > Duplicadores de unidades USB
376 - Eletrônicos > Acessórios para eletrônicos > Componentes para computador > Dispositivos de armazenamento > Duplicadores de disco > Gravadores de CD/DVD
3712 - Eletrônicos > Acessórios para eletrônicos > Componentes para computador > Dispositivos de armazenamento > Flash Drives USB
5269 - Eletrônicos > Acessórios para eletrônicos > Componentes para computador > Dispositivos de armazenamento > Sistemas de armazenamento de rede
1301 - Eletrônicos > Acessórios para eletrônicos > Componentes para computador > Dispositivos de armazenamento > Unidades de disquete
1928 - Eletrônicos > Acessórios para eletrônicos > Componentes para computador > Dispositivos de entrada
5309 - Eletrônicos > Acessórios para eletrônicos > Componentes para computador > Dispositivos de entrada > Canetas digitais
1562 - Eletrônicos > Acessórios para eletrônicos > Componentes para computador > Dispositivos de entrada > Chaveadores KVM
301 - Eletrônicos > Acessórios para eletrônicos > Componentes para computador > Dispositivos de entrada > Controladores de jogos
499950 - Eletrônicos > Acessórios para eletrônicos > Componentes para computador > Dispositivos de entrada > Dispositivos de entrada de controle de gestos
505801 - Eletrônicos > Acessórios para eletrônicos > Componentes para computador > Dispositivos de entrada > Leitores de cartão eletrônico
3580 - Eletrônicos > Acessórios para eletrônicos > Componentes para computador > Dispositivos de entrada > Leitores de cartões de memória
5366 - Eletrônicos > Acessórios para eletrônicos > Componentes para computador > Dispositivos de entrada > Leitores de impressão digital
302 - Eletrônicos > Acessórios para eletrônicos > Componentes para computador > Dispositivos de entrada > Mesas gráficas digitalizadoras
304 - Eletrônicos > Acessórios para eletrônicos > Componentes para computador > Dispositivos de entrada > Mouses e esferas
139 - Eletrônicos > Acessórios para eletrônicos > Componentes para computador > Dispositivos de entrada > Scanners de códigos de barras
4512 - Eletrônicos > Acessórios para eletrônicos > Componentes para computador > Dispositivos de entrada > Teclados numéricos
303 - Eletrônicos > Acessórios para eletrônicos > Componentes para computador > Dispositivos de entrada > Teclados para computadores
308 - Eletrônicos > Acessórios para eletrônicos > Componentes para computador > Dispositivos de entrada > Touchpads
8158 - Eletrônicos > Acessórios para eletrônicos > Componentes para computador > Espelhos adaptadores para placa de vídeo
296 - Eletrônicos > Acessórios para eletrônicos > Componentes para computador > Estojos para computador
291 - Eletrônicos > Acessórios para eletrônicos > Componentes para computador > Fonte de alimentação de computador
311 - Eletrônicos > Acessórios para eletrônicos > Componentes para computador > Hubs USB e FireWire
295 - Eletrônicos > Acessórios para eletrônicos > Componentes para computador > Peças de sistemas de refrigeração para computadores
4224 - Eletrônicos > Acessórios para eletrônicos > Componentes para computador > Peças para laptops
43617 - Eletrônicos > Acessórios para eletrônicos > Componentes para computador > Peças para laptops > Alto-falantes de reposição para laptops
